date,day_of_week,month,meal_type,item_name,item_category,quantity_made,quantity_sold,is_exam_week,is_holiday_nearby,is_weekend
2025-10-08,wednesday,10,lunch,roti,roti/rice,1653,1090,1,0,0
2025-10-08,wednesday,10,lunch,sweet boondi,dessert,420,404,1,0,0
2025-10-08,wednesday,10,lunch,mixed veg salad,salad,907,362,1,0,0
2025-10-08,wednesday,10,lunch,south indian plain rice,south indian,484,86,1,0,0
2025-10-08,wednesday,10,lunch,vegetable sambhar,south indian,484,78,1,0,0
2025-10-08,wednesday,10,lunch,pickle,condiment,577,211,1,0,0
2025-10-08,wednesday,10,high tea,cutlet,snack,561,425,1,0,0
2025-10-08,wednesday,10,high tea,red chilli sauce,condiment,648,341,1,0,0
2025-10-08,wednesday,10,high tea,tea,beverage,1050,578,1,0,0
2025-10-08,wednesday,10,high tea,coffee,beverage,630,220,1,0,0
2025-10-08,wednesday,10,high tea,milk,beverage,420,87,1,0,0
2025-10-08,wednesday,10,dinner,paneer masala,veg curry,1835,1400,1,0,0
2025-10-08,wednesday,10,dinner,kadai chicken masala,non-veg,842,323,1,0,0
2025-10-08,wednesday,10,dinner,plain dal,dal,1481,803,1,0,0
2025-10-08,wednesday,10,dinner,butter roti,roti/rice,1621,1037,1,0,0
2025-10-08,wednesday,10,dinner,plain rice,roti/rice,1585,957,1,0,0
2025-10-08,wednesday,10,dinner,vegi rasam,south indian,484,76,1,0,0
2025-10-08,wednesday,10,dinner,pickle,condiment,510,181,1,0,0
2025-10-08,wednesday,10,dinner,tea,beverage,1050,610,1,0,0
2025-10-08,wednesday,10,dinner,coffee,beverage,630,212,1,0,0
2025-10-08,wednesday,10,dinner,milk,beverage,420,87,1,0,0
2025-10-09,thursday,10,breakfast,aloo paratha,roti/rice,1744,1208,1,0,0
2025-10-09,thursday,10,breakfast,dahi,dairy,1479,1032,1,0,0
2025-10-09,thursday,10,breakfast,banana,fruit,1208,658,1,0,0
2025-10-09,thursday,10,breakfast,boiled egg,non-veg,1001,486,1,0,0
2025-10-09,thursday,10,breakfast,bread,bread items,560,136,1,0,0
2025-10-09,thursday,10,breakfast,butter jam,bread items,560,123,1,0,0
2025-10-09,thursday,10,breakfast,tea,beverage,1050,562,1,0,0
2025-10-09,thursday,10,breakfast,coffee,beverage,630,220,1,0,0
2025-10-09,thursday,10,breakfast,milk,beverage,420,95,1,0,0
2025-10-09,thursday,10,lunch,rajma,veg curry,1740,1307,1,0,0
2025-10-09,thursday,10,lunch,jeera rice,roti/rice,1766,1315,1,0,0
2025-10-09,thursday,10,lunch,roti,roti/rice,1638,968,1,0,0
2025-10-09,thursday,10,lunch,seasonal veg,veg curry,1277,598,1,0,0
2025-10-09,thursday,10,lunch,onion,condiment,546,228,1,0,0
2025-10-09,thursday,10,lunch,mixed veg salad,salad,885,331,1,0,0
2025-10-09,thursday,10,lunch,veg sambar,south indian,484,83,1,0,0
2025-10-09,thursday,10,lunch,parripu rasam,south indian,484,74,1,0,0
2025-10-09,thursday,10,lunch,beetroot portyal,south indian,484,70,1,0,0
2025-10-09,thursday,10,lunch,pickle,condiment,677,233,1,0,0
2025-10-09,thursday,10,high tea,cho. noodles,snack,700,576,1,0,0
2025-10-09,thursday,10,high tea,fried idli,south indian,484,99,1,0,0
2025-10-09,thursday,10,high tea,coconut chutney,condiment,501,96,1,0,0
2025-10-09,thursday,10,high tea,tea,beverage,1050,535,1,0,0
2025-10-09,thursday,10,high tea,coffee,beverage,630,183,1,0,0
2025-10-09,thursday,10,high tea,milk,beverage,420,93,1,0,0
2025-10-09,thursday,10,dinner,egg gravy,non-veg,841,338,1,0,0
2025-10-09,thursday,10,dinner,green peas masala,veg curry,1413,703,1,0,0
2025-10-09,thursday,10,dinner,dal fry,dal,1455,802,1,0,0
2025-10-09,thursday,10,dinner,jeera rice,roti/rice,1586,898,1,0,0
2025-10-09,thursday,10,dinner,butter roti,roti/rice,1586,1062,1,0,0
2025-10-09,thursday,10,dinner,teej halwa,dessert,479,453,1,0,0
2025-10-09,thursday,10,dinner,pepper rasam,south indian,484,81,1,0,0
2025-10-09,thursday,10,dinner,pickle,condiment,515,184,1,0,0
2025-10-09,thursday,10,dinner,tea,beverage,1050,594,1,0,0
2025-10-09,thursday,10,dinner,coffee,beverage,630,192,1,0,0
2025-10-09,thursday,10,dinner,milk,beverage,420,83,1,0,0
2025-10-10,friday,10,breakfast,onion uthappam,south indian,484,98,1,0,0
2025-10-10,friday,10,breakfast,onion tomato chutney,condiment,649,102,1,0,0
2025-10-10,friday,10,breakfast,sprouts,healthy,812,314,1,0,0
2025-10-10,friday,10,breakfast,fruit salad,fruit,1051,501,1,0,0
2025-10-10,friday,10,breakfast,boiled egg,non-veg,980,459,1,0,0
2025-10-10,friday,10,breakfast,bread,bread items,560,129,1,0,0
2025-10-10,friday,10,breakfast,butter jam,bread items,560,114,1,0,0
2025-10-10,friday,10,breakfast,tea,beverage,1050,538,1,0,0
2025-10-10,friday,10,breakfast,coffee,beverage,630,204,1,0,0
2025-10-10,friday,10,breakfast,milk,beverage,420,82,1,0,0
2025-10-10,friday,10,lunch,kadi pakoda,veg curry,1636,982,1,0,0
2025-10-10,friday,10,lunch,dal fry,dal,1462,951,1,0,0
2025-10-10,friday,10,lunch,plain rice,roti/rice,1521,976,1,0,0
2025-10-10,friday,10,lunch,roti,roti/rice,1662,1031,1,0,0
2025-10-10,friday,10,lunch,mix salad,salad,896,331,1,0,0
2025-10-10,friday,10,lunch,south indian plain rice,south indian,484,92,1,0,0
2025-10-10,friday,10,lunch,brinjal kuzhambu,south indian,484,63,1,0,0
2025-10-10,friday,10,lunch,veg aviyal,south indian,484,68,1,0,0
2025-10-10,friday,10,lunch,pickle,condiment,597,198,1,0,0
2025-10-10,friday,10,high tea,vada pav,snack,524,427,1,0,0
2025-10-10,friday,10,high tea,green chutney,condiment,592,333,1,0,0
2025-10-10,friday,10,high tea,tea,beverage,1050,568,1,0,0
2025-10-10,friday,10,high tea,coffee,beverage,630,191,1,0,0
2025-10-10,friday,10,high tea,milk,beverage,420,93,1,0,0
2025-10-10,friday,10,dinner,tandoori butter chicken gravy,non-veg,911,367,1,0,0
2025-10-10,friday,10,dinner,kadai paneer,veg curry,1667,1031,1,0,0
2025-10-10,friday,10,dinner,dal tadka,dal,1432,822,1,0,0
2025-10-10,friday,10,dinner,plain roti,roti/rice,1598,975,1,0,0
2025-10-10,friday,10,dinner,plain rice,roti/rice,1507,876,1,0,0
2025-10-10,friday,10,dinner,south indian plain rice,south indian,484,86,1,0,0
2025-10-10,friday,10,dinner,puli rasam,south indian,484,81,1,0,0
2025-10-10,friday,10,dinner,pickle,condiment,561,185,1,0,0
2025-10-10,friday,10,dinner,tea,beverage,1050,590,1,0,0
2025-10-10,friday,10,dinner,coffee,beverage,630,220,1,0,0
2025-10-10,friday,10,dinner,milk,beverage,420,96,1,0,0
2025-10-11,saturday,10,breakfast,chole,veg curry,1760,1149,1,0,1
2025-10-11,saturday,10,breakfast,bhature,roti/rice,1743,1196,1,0,1
2025-10-11,saturday,10,breakfast,mix cutfruit salad,fruit,1025,467,1,0,1
2025-10-11,saturday,10,breakfast,sprouts,healthy,825,300,1,0,1
2025-10-11,saturday,10,breakfast,bread,bread items,560,142,1,0,1
2025-10-11,saturday,10,breakfast,butter jam,bread items,560,117,1,0,1
2025-10-11,saturday,10,breakfast,tea,beverage,1050,561,1,0,1
2025-10-11,saturday,10,breakfast,coffee,beverage,630,209,1,0,1
2025-10-11,saturday,10,breakfast,milk,beverage,420,94,1,0,1
2025-10-11,saturday,10,lunch,corn palak,veg curry,1480,880,1,0,1
2025-10-11,saturday,10,lunch,ghee rice,roti/rice,1556,877,1,0,1
2025-10-11,saturday,10,lunch,dal makhni,dal,1665,1116,1,0,1
2025-10-11,saturday,10,lunch,plain roti,roti/rice,1674,1028,1,0,1
2025-10-11,saturday,10,lunch,south indian plain rice,south indian,484,85,1,0,1
2025-10-11,saturday,10,lunch,potato kara portyal,south indian,484,72,1,0,1
2025-10-11,saturday,10,lunch,mix veg sambar,south indian,484,79,1,0,1
2025-10-11,saturday,10,lunch,rasam,south indian,484,72,1,0,1
2025-10-11,saturday,10,lunch,butter milk,beverage,1155,656,1,0,1
2025-10-11,saturday,10,lunch,pickle,condiment,532,195,1,0,1
2025-10-11,saturday,10,high tea,bread pakoda,snack,552,451,1,0,1
2025-10-11,saturday,10,high tea,red tomato chutney,condiment,618,354,1,0,1
2025-10-11,saturday,10,high tea,tea,beverage,1050,632,1,0,1
2025-10-11,saturday,10,high tea,coffee,beverage,630,193,1,0,1
2025-10-11,saturday,10,high tea,milk,beverage,420,90,1,0,1
2025-10-11,saturday,10,dinner,veg pulao,roti/rice,1451,776,1,0,1
2025-10-11,saturday,10,dinner,lahsun gravy,veg curry,1383,715,1,0,1
2025-10-11,saturday,10,dinner,dal makhani,dal,1702,1088,1,0,1
2025-10-11,saturday,10,dinner,plain roti,roti/rice,1602,1039,1,0,1
2025-10-11,saturday,10,dinner,thaur dal fry,south indian,484,80,1,0,1
2025-10-11,saturday,10,dinner,south indian plain rice,south indian,484,90,1,0,1
2025-10-11,saturday,10,dinner,parripu rasam,south indian,484,67,1,0,1
2025-10-11,saturday,10,dinner,pickle,condiment,510,181,1,0,1
2025-10-11,saturday,10,dinner,tea,beverage,1050,597,1,0,1
2025-10-11,saturday,10,dinner,coffee,beverage,630,209,1,0,1
2025-10-11,saturday,10,dinner,milk,beverage,420,94,1,0,1
2025-10-12,sunday,10,breakfast,masala dosa,south indian,484,114,1,0,1
2025-10-12,sunday,10,breakfast,mix veg dosa,south indian,484,97,1,0,1
2025-10-12,sunday,10,breakfast,sambhar,south indian,484,83,1,0,1
2025-10-12,sunday,10,breakfast,chutney,condiment,627,110,1,0,1
2025-10-12,sunday,10,breakfast,sprouts,healthy,817,307,1,0,1
2025-10-12,sunday,10,breakfast,banana,fruit,1230,660,1,0,1
2025-10-12,sunday,10,breakfast,boiled egg,non-veg,945,447,1,0,1
2025-10-12,sunday,10,breakfast,bread,bread items,560,146,1,0,1
2025-10-12,sunday,10,breakfast,butter jam,bread items,560,118,1,0,1
2025-10-12,sunday,10,breakfast,tea,beverage,1050,584,1,0,1
2025-10-12,sunday,10,breakfast,coffee,beverage,630,194,1,0,1
2025-10-12,sunday,10,breakfast,milk,beverage,420,84,1,0,1
2025-10-12,sunday,10,lunch,veg biryani,biryani,1851,1544,1,0,1
2025-10-12,sunday,10,lunch,chicken biryani,biryani,1841,1649,1,0,1
2025-10-12,sunday,10,lunch,butter paneer masala,veg curry,1812,1121,1,0,1
2025-10-12,sunday,10,lunch,dal kolhapuri,dal,1556,952,1,0,1
2025-10-12,sunday,10,lunch,onion raita,dairy,1342,835,1,0,1
2025-10-12,sunday,10,lunch,plain roti,roti/rice,1586,950,1,0,1
2025-10-12,sunday,10,lunch,pickle,condiment,513,184,1,0,1
2025-10-12,sunday,10,high tea,white sauce pasta,snack,752,645,1,0,1
2025-10-12,sunday,10,high tea,red sauce pasta,snack,899,771,1,0,1
2025-10-12,sunday,10,high tea,sauce chutney,condiment,511,301,1,0,1
2025-10-12,sunday,10,high tea,tea,beverage,1050,600,1,0,1
2025-10-12,sunday,10,high tea,coffee,beverage,630,190,1,0,1
2025-10-12,sunday,10,high tea,milk,beverage,420,90,1,0,1
2025-10-12,sunday,10,dinner,aloo white peas masala,veg curry,1398,771,1,0,1
2025-10-12,sunday,10,dinner,dal makhani,dal,1627,1009,1,0,1
2025-10-12,sunday,10,dinner,plain rice,roti/rice,1489,903,1,0,1
2025-10-12,sunday,10,dinner,roti,roti/rice,1647,990,1,0,1
2025-10-12,sunday,10,dinner,south indian plain rice,south indian,484,89,1,0,1
2025-10-12,sunday,10,dinner,bhindi portyal,south indian,484,68,1,0,1
2025-10-12,sunday,10,dinner,parripu rasam,south indian,484,74,1,0,1
2025-10-12,sunday,10,dinner,veg samba soup,south indian,484,79,1,0,1
2025-10-12,sunday,10,dinner,gulab jamun,dessert,437,423,1,0,1
2025-10-12,sunday,10,dinner,pickle,condiment,644,216,1,0,1
2025-10-12,sunday,10,dinner,tea,beverage,1050,548,1,0,1
2025-10-12,sunday,10,dinner,coffee,beverage,630,221,1,0,1
2025-10-12,sunday,10,dinner,milk,beverage,420,88,1,0,1
2025-10-13,monday,10,breakfast,idli,south indian,484,104,1,0,0
2025-10-13,monday,10,breakfast,vada,south indian,484,91,1,0,0
2025-10-13,monday,10,breakfast,sambhar,south indian,484,85,1,0,0
2025-10-13,monday,10,breakfast,chutney,condiment,552,77,1,0,0
2025-10-13,monday,10,breakfast,banana,fruit,1186,637,1,0,0
2025-10-13,monday,10,breakfast,bread,bread items,560,133,1,0,0
2025-10-13,monday,10,breakfast,butter jam,bread items,560,114,1,0,0
2025-10-13,monday,10,breakfast,tea,beverage,1050,538,1,0,0
2025-10-13,monday,10,breakfast,coffee,beverage,630,209,1,0,0
2025-10-13,monday,10,breakfast,milk,beverage,420,86,1,0,0
2025-10-13,monday,10,lunch,tawa roti,roti/rice,1645,976,1,0,0
2025-10-13,monday,10,lunch,jeera aloo,veg curry,1374,771,1,0,0
2025-10-13,monday,10,lunch,dhal fry,dal,1575,922,1,0,0
2025-10-13,monday,10,lunch,butter milk,beverage,1155,736,1,0,0
2025-10-13,monday,10,lunch,mix salad,salad,848,338,1,0,0
2025-10-13,monday,10,lunch,plain rice,roti/rice,1574,934,1,0,0
2025-10-13,monday,10,lunch,more kuzhambu,south indian,484,75,1,0,0
2025-10-13,monday,10,lunch,raw banana portyal,south indian,484,77,1,0,0
2025-10-13,monday,10,lunch,pepper rasam,south indian,484,79,1,0,0
2025-10-13,monday,10,lunch,pickle,condiment,660,235,1,0,0
2025-10-13,monday,10,high tea,kachori,snack,617,445,1,0,0
2025-10-13,monday,10,high tea,tamarind chutney,condiment,667,351,1,0,0
2025-10-13,monday,10,high tea,tea,beverage,1050,516,1,0,0
2025-10-13,monday,10,high tea,coffee,beverage,630,224,1,0,0
2025-10-13,monday,10,high tea,milk,beverage,420,86,1,0,0
2025-10-13,monday,10,dinner,kadhai mix veg,veg curry,1336,757,1,0,0
2025-10-13,monday,10,dinner,egg gravy,non-veg,810,321,1,0,0
2025-10-13,monday,10,dinner,butter roti,roti/rice,1699,1083,1,0,0
2025-10-13,monday,10,dinner,multi grain kitchadi,roti/rice,961,370,1,0,0
2025-10-13,monday,10,dinner,veg portyal,south indian,484,75,1,0,0
2025-10-13,monday,10,dinner,plain rice,roti/rice,1547,954,1,0,0
2025-10-13,monday,10,dinner,tomato rasam,south indian,484,78,1,0,0
2025-10-13,monday,10,dinner,rice kheer,dessert,425,370,1,0,0
2025-10-13,monday,10,dinner,tea,beverage,1050,633,1,0,0
2025-10-13,monday,10,dinner,coffee,beverage,630,213,1,0,0
2025-10-13,monday,10,dinner,milk,beverage,420,84,1,0,0
2025-10-13,monday,10,dinner,pickle,condiment,608,212,1,0,0
2025-10-14,tuesday,10,breakfast,poha,snack,1534,1069,1,0,0
2025-10-14,tuesday,10,breakfast,jalebi,dessert,494,393,1,0,0
2025-10-14,tuesday,10,breakfast,pongal,south indian,484,82,1,0,0
2025-10-14,tuesday,10,breakfast,chutney,condiment,558,79,1,0,0
2025-10-14,tuesday,10,breakfast,jeera aloo,veg curry,1203,554,1,0,0
2025-10-14,tuesday,10,breakfast,mix cutfruit salad,fruit,948,422,1,0,0
2025-10-14,tuesday,10,breakfast,bread,bread items,560,133,1,0,0
2025-10-14,tuesday,10,breakfast,butter jam,bread items,560,127,1,0,0
2025-10-14,tuesday,10,breakfast,tea,beverage,1050,581,1,0,0
2025-10-14,tuesday,10,breakfast,coffee,beverage,630,224,1,0,0
2025-10-14,tuesday,10,breakfast,milk,beverage,420,88,1,0,0
2025-10-14,tuesday,10,lunch,white channa,veg curry,1607,972,1,0,0
2025-10-14,tuesday,10,lunch,poori,roti/rice,1734,1201,1,0,0
2025-10-14,tuesday,10,lunch,mix dal,dal,1540,882,1,0,0
2025-10-14,tuesday,10,lunch,mix salad,salad,863,342,1,0,0
2025-10-14,tuesday,10,lunch,south indian plain rice,south indian,484,88,1,0,0
2025-10-14,tuesday,10,lunch,bottle gourd kuzhambu,south indian,484,66,1,0,0
2025-10-14,tuesday,10,lunch,tomato rasam,south indian,484,73,1,0,0
2025-10-14,tuesday,10,lunch,butter milk,beverage,1155,653,1,0,0
2025-10-14,tuesday,10,lunch,pickle,condiment,617,213,1,0,0
2025-10-14,tuesday,10,high tea,samosa,snack,586,511,1,0,0
2025-10-14,tuesday,10,high tea,aloo lader matter,snack,489,394,1,0,0
2025-10-14,tuesday,10,high tea,red sauce chutney,condiment,655,367,1,0,0
2025-10-14,tuesday,10,high tea,tea,beverage,1050,552,1,0,0
2025-10-14,tuesday,10,high tea,coffee,beverage,630,214,1,0,0
2025-10-14,tuesday,10,high tea,milk,beverage,420,91,1,0,0
2025-10-14,tuesday,10,dinner,butter roti,roti/rice,1717,1117,1,0,0
2025-10-14,tuesday,10,dinner,fresh custard,dessert,458,455,1,0,0
2025-10-14,tuesday,10,dinner,bhindi masala,veg curry,1367,772,1,0,0
2025-10-14,tuesday,10,dinner,dal tadka,dal,1501,946,1,0,0
2025-10-14,tuesday,10,dinner,plain rice,roti/rice,1490,902,1,0,0
2025-10-14,tuesday,10,dinner,pepper rasam,south indian,484,82,1,0,0
2025-10-14,tuesday,10,dinner,pickle,condiment,592,208,1,0,0
2025-10-14,tuesday,10,dinner,tea,beverage,1050,571,1,0,0
2025-10-14,tuesday,10,dinner,coffee,beverage,630,190,1,0,0
2025-10-14,tuesday,10,dinner,milk,beverage,420,96,1,0,0
2025-10-15,wednesday,10,breakfast,pav bhaji,snack,1655,1365,1,0,0
2025-10-15,wednesday,10,breakfast,upma,south indian,484,92,1,0,0
2025-10-15,wednesday,10,breakfast,chutney,condiment,524,74,1,0,0
2025-10-15,wednesday,10,breakfast,sprouts,healthy,848,333,1,0,0
2025-10-15,wednesday,10,breakfast,banana,fruit,1179,644,1,0,0
2025-10-15,wednesday,10,breakfast,boiled egg,non-veg,993,460,1,0,0
2025-10-15,wednesday,10,breakfast,bread,bread items,560,145,1,0,0
2025-10-15,wednesday,10,breakfast,butter jam,bread items,560,131,1,0,0
2025-10-15,wednesday,10,breakfast,tea,beverage,1050,613,1,0,0
2025-10-15,wednesday,10,breakfast,coffee,beverage,630,221,1,0,0
2025-10-15,wednesday,10,breakfast,milk,beverage,420,89,1,0,0
2025-10-15,wednesday,10,lunch,veg kofta,veg curry,1541,1021,1,0,0
2025-10-15,wednesday,10,lunch,dal tadka,dal,1557,978,1,0,0
2025-10-15,wednesday,10,lunch,mutter pulao,roti/rice,1600,1021,1,0,0
2025-10-15,wednesday,10,lunch,roti,roti/rice,1720,1052,1,0,0
2025-10-15,wednesday,10,lunch,sweet boondi,dessert,431,373,1,0,0
2025-10-15,wednesday,10,lunch,mixed veg salad,salad,902,335,1,0,0
2025-10-15,wednesday,10,lunch,south indian plain rice,south indian,484,83,1,0,0
2025-10-15,wednesday,10,lunch,vegetable sambhar,south indian,484,80,1,0,0
2025-10-15,wednesday,10,lunch,pickle,condiment,503,181,1,0,0
2025-10-15,wednesday,10,high tea,cutlet,snack,504,375,1,0,0
2025-10-15,wednesday,10,high tea,red chilli sauce,condiment,530,301,1,0,0
2025-10-15,wednesday,10,high tea,tea,beverage,1050,609,1,0,0
2025-10-15,wednesday,10,high tea,coffee,beverage,630,222,1,0,0
2025-10-15,wednesday,10,high tea,milk,beverage,420,99,1,0,0
2025-10-15,wednesday,10,dinner,paneer masala,veg curry,1819,1235,1,0,0
2025-10-15,wednesday,10,dinner,kadai chicken masala,non-veg,867,361,1,0,0
2025-10-15,wednesday,10,dinner,plain dal,dal,1453,783,1,0,0
2025-10-15,wednesday,10,dinner,butter roti,roti/rice,1630,1144,1,0,0
2025-10-15,wednesday,10,dinner,plain rice,roti/rice,1571,899,1,0,0
2025-10-15,wednesday,10,dinner,vegi rasam,south indian,484,72,1,0,0
2025-10-15,wednesday,10,dinner,pickle,condiment,640,217,1,0,0
2025-10-15,wednesday,10,dinner,tea,beverage,1050,539,1,0,0
2025-10-15,wednesday,10,dinner,coffee,beverage,630,206,1,0,0
2025-10-15,wednesday,10,dinner,milk,beverage,420,94,1,0,0
2025-10-16,thursday,10,breakfast,aloo paratha,roti/rice,1683,1198,1,0,0
2025-10-16,thursday,10,breakfast,dahi,dairy,1467,951,1,0,0
2025-10-16,thursday,10,breakfast,banana,fruit,1163,614,1,0,0
2025-10-16,thursday,10,breakfast,boiled egg,non-veg,958,460,1,0,0
2025-10-16,thursday,10,breakfast,bread,bread items,560,148,1,0,0
2025-10-16,thursday,10,breakfast,butter jam,bread items,560,126,1,0,0
2025-10-16,thursday,10,breakfast,tea,beverage,1050,603,1,0,0
2025-10-16,thursday,10,breakfast,coffee,beverage,630,219,1,0,0
2025-10-16,thursday,10,breakfast,milk,beverage,420,91,1,0,0
2025-10-16,thursday,10,lunch,rajma,veg curry,1794,1273,1,0,0
2025-10-16,thursday,10,lunch,jeera rice,roti/rice,1713,1048,1,0,0
2025-10-16,thursday,10,lunch,roti,roti/rice,1700,1049,1,0,0
2025-10-16,thursday,10,lunch,seasonal veg,veg curry,1292,679,1,0,0
2025-10-16,thursday,10,lunch,onion,condiment,540,250,1,0,0
2025-10-16,thursday,10,lunch,mixed veg salad,salad,875,334,1,0,0
2025-10-16,thursday,10,lunch,veg sambar,south indian,484,88,1,0,0
2025-10-16,thursday,10,lunch,parripu rasam,south indian,484,72,1,0,0
2025-10-16,thursday,10,lunch,beetroot portyal,south indian,484,66,1,0,0
2025-10-16,thursday,10,lunch,pickle,condiment,635,212,1,0,0
2025-10-16,thursday,10,high tea,cho. noodles,snack,733,631,1,0,0
2025-10-16,thursday,10,high tea,fried idli,south indian,484,89,1,0,0
2025-10-16,thursday,10,high tea,coconut chutney,condiment,543,102,1,0,0
2025-10-16,thursday,10,high tea,tea,beverage,1050,573,1,0,0
2025-10-16,thursday,10,high tea,coffee,beverage,630,221,1,0,0
2025-10-16,thursday,10,high tea,milk,beverage,420,88,1,0,0
2025-10-16,thursday,10,dinner,egg gravy,non-veg,834,303,1,0,0
2025-10-16,thursday,10,dinner,green peas masala,veg curry,1332,745,1,0,0
2025-10-16,thursday,10,dinner,dal fry,dal,1513,846,1,0,0
2025-10-16,thursday,10,dinner,jeera rice,roti/rice,1567,981,1,0,0
2025-10-16,thursday,10,dinner,butter roti,roti/rice,1628,1060,1,0,0
2025-10-16,thursday,10,dinner,teej halwa,dessert,437,437,1,0,0
2025-10-16,thursday,10,dinner,pepper rasam,south indian,484,71,1,0,0
2025-10-16,thursday,10,dinner,pickle,condiment,643,239,1,0,0
2025-10-16,thursday,10,dinner,tea,beverage,1050,529,1,0,0
2025-10-16,thursday,10,dinner,coffee,beverage,630,208,1,0,0
2025-10-16,thursday,10,dinner,milk,beverage,420,93,1,0,0
2025-10-17,friday,10,breakfast,onion uthappam,south indian,484,101,1,0,0
2025-10-17,friday,10,breakfast,onion tomato chutney,condiment,560,100,1,0,0
2025-10-17,friday,10,breakfast,sprouts,healthy,869,339,1,0,0
2025-10-17,friday,10,breakfast,fruit salad,fruit,1080,562,1,0,0
2025-10-17,friday,10,breakfast,boiled egg,non-veg,1011,455,1,0,0
2025-10-17,friday,10,breakfast,bread,bread items,560,143,1,0,0
2025-10-17,friday,10,breakfast,butter jam,bread items,560,120,1,0,0
2025-10-17,friday,10,breakfast,tea,beverage,1050,571,1,0,0
2025-10-17,friday,10,breakfast,coffee,beverage,630,194,1,0,0
2025-10-17,friday,10,breakfast,milk,beverage,420,98,1,0,0
2025-10-17,friday,10,lunch,kadi pakoda,veg curry,1581,913,1,0,0
2025-10-17,friday,10,lunch,dal fry,dal,1459,780,1,0,0
2025-10-17,friday,10,lunch,plain rice,roti/rice,1513,959,1,0,0
2025-10-17,friday,10,lunch,roti,roti/rice,1641,1021,1,0,0
2025-10-17,friday,10,lunch,mix salad,salad,853,317,1,0,0
2025-10-17,friday,10,lunch,south indian plain rice,south indian,484,84,1,0,0
2025-10-17,friday,10,lunch,brinjal kuzhambu,south indian,484,65,1,0,0
2025-10-17,friday,10,lunch,veg aviyal,south indian,484,75,1,0,0
2025-10-17,friday,10,lunch,pickle,condiment,641,230,1,0,0
2025-10-17,friday,10,high tea,vada pav,snack,537,415,1,0,0
2025-10-17,friday,10,high tea,green chutney,condiment,548,333,1,0,0
2025-10-17,friday,10,high tea,tea,beverage,1050,526,1,0,0
2025-10-17,friday,10,high tea,coffee,beverage,630,225,1,0,0
2025-10-17,friday,10,high tea,milk,beverage,420,95,1,0,0
2025-10-17,friday,10,dinner,tandoori butter chicken gravy,non-veg,917,407,1,0,0
2025-10-17,friday,10,dinner,kadai paneer,veg curry,1648,1160,1,0,0
2025-10-17,friday,10,dinner,dal tadka,dal,1465,759,1,0,0
2025-10-17,friday,10,dinner,plain roti,roti/rice,1599,1023,1,0,0
2025-10-17,friday,10,dinner,plain rice,roti/rice,1500,839,1,0,0
2025-10-17,friday,10,dinner,south indian plain rice,south indian,484,88,1,0,0
2025-10-17,friday,10,dinner,puli rasam,south indian,484,81,1,0,0
2025-10-17,friday,10,dinner,pickle,condiment,665,217,1,0,0
2025-10-17,friday,10,dinner,tea,beverage,1050,523,1,0,0
2025-10-17,friday,10,dinner,coffee,beverage,630,186,1,0,0
2025-10-17,friday,10,dinner,milk,beverage,420,93,1,0,0
2025-10-18,saturday,10,breakfast,chole,veg curry,1772,1467,0,0,1
2025-10-18,saturday,10,breakfast,bhature,roti/rice,1722,1360,0,0,1
2025-10-18,saturday,10,breakfast,mix cutfruit salad,fruit,1002,415,0,0,1
2025-10-18,saturday,10,breakfast,sprouts,healthy,822,288,0,0,1
2025-10-18,saturday,10,breakfast,bread,bread items,560,136,0,0,1
2025-10-18,saturday,10,breakfast,butter jam,bread items,560,130,0,0,1
2025-10-18,saturday,10,breakfast,tea,beverage,1050,485,0,0,1
2025-10-18,saturday,10,breakfast,coffee,beverage,630,188,0,0,1
2025-10-18,saturday,10,breakfast,milk,beverage,420,85,0,0,1
2025-10-18,saturday,10,lunch,corn palak,veg curry,1536,990,0,0,1
2025-10-18,saturday,10,lunch,ghee rice,roti/rice,1636,1233,0,0,1
2025-10-18,saturday,10,lunch,dal makhni,dal,1651,1311,0,0,1
2025-10-18,saturday,10,lunch,plain roti,roti/rice,1691,1367,0,0,1
2025-10-18,saturday,10,lunch,south indian plain rice,south indian,484,85,0,0,1
2025-10-18,saturday,10,lunch,potato kara portyal,south indian,484,77,0,0,1
2025-10-18,saturday,10,lunch,mix veg sambar,south indian,484,87,0,0,1
2025-10-18,saturday,10,lunch,rasam,south indian,484,71,0,0,1
2025-10-18,saturday,10,lunch,butter milk,beverage,1155,616,0,0,1
2025-10-18,saturday,10,lunch,pickle,condiment,667,251,0,0,1
2025-10-18,saturday,10,high tea,bread pakoda,snack,464,400,0,0,1
2025-10-18,saturday,10,high tea,red tomato chutney,condiment,584,303,0,0,1
2025-10-18,saturday,10,high tea,tea,beverage,1050,484,0,0,1
2025-10-18,saturday,10,high tea,coffee,beverage,630,180,0,0,1
2025-10-18,saturday,10,high tea,milk,beverage,420,84,0,0,1
2025-10-18,saturday,10,dinner,veg pulao,roti/rice,1474,936,0,0,1
2025-10-18,saturday,10,dinner,lahsun gravy,veg curry,1346,813,0,0,1
2025-10-18,saturday,10,dinner,dal makhani,dal,1677,1331,0,0,1
2025-10-18,saturday,10,dinner,plain roti,roti/rice,1598,1290,0,0,1
2025-10-18,saturday,10,dinner,thaur dal fry,south indian,484,78,0,0,1
2025-10-18,saturday,10,dinner,south indian plain rice,south indian,484,83,0,0,1
